image_path,file_name,block_number,classification,extracted_id,photo_detections,photo_crops
/Users/liam/Documents/R-51 appraisal reports_files/Diaz appraisals 1964/B6/225.jpg,B6/225.jpg,6,other,,[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Diaz appraisals 1964/B6/226.jpg,B6/226.jpg,6,other,,[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Diaz appraisals 1964/B6/227.jpg,B6/227.jpg,6,other,,[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Diaz appraisals 1964/B6/228.jpg,B6/228.jpg,6,photo_sheet,"{'block': '6', 'parcel': '2', 'confidence': 'high', 'source': 'regex'}","[{""detector"": ""roboflow_workflow"", ""class"": ""photo"", ""class_id"": 0, ""confidence"": 0.8828125, ""detection_id"": ""82bf76b8-24fa-43b0-b05d-4d9509063263"", ""parent_id"": ""image"", ""source_image"": {""width"": 3683, ""height"": 4663}, ""bbox"": {""x"": 2604.5, ""y"": 3826.0, ""width"": 1737.0, ""height"": 1326.0}, ""points"": null, ""rle_mask"": {""size"": [4663, 3683], ""counts"": ""TkTg7c09l0f5gN_Jj0=TOdT4W5kmKQ1Uo3\\OVoKl2S4THYe3a5aULe3a3UJad3R=fZL]DZd3P<oZLeDfd3Zd0L3M3M2N2O00001O001O00001O00001O0000000000001O01O000000000000O1000000O1000000O10000000000000000000000000000000000000000O10000000O10O1000000000001O000O1000000000000000O101O00000000000000000000000000000O100000O100001O00000000001O00000000001O0000000000001O00000000000000000O1000000000O10000000000001O00000000000000000000001O0000000000000000000000O100000000O1000000O100000000000000000000000000O11O000000000000000000000000001O00000000000000000000000000O10000000000O100000000O10O100000000000000000000O10O100000000O100000000000000000000000000O100000O1000000000000000000000O10000000000O10000O10000O100O100000000000000000000000000000000000000000000O10001O00000O10000O100O1O100O1O1O1O1N2N2M3L4J6J6I7oNP1dJbUOXcLgj0W\\3bVOkaL_LOXm0i]3i5F:N2N2N2N2N2O1N2N2O1O1O1O1000000000000000O10000000000000000000001O0000000000000000000000000000000000O10000000000000000000O1000000000O10000000000000000O100000000000000000001O0000000000O1000O10000000000000O100001O00000O100000000000000000000000000000O1000000000O1000000000000000000000000000001O0000000000000000000000000000000000O1000000000000000000000000001O0O100000000000000000000000000000000000O10000000000O10000000000000000000000000000000000000O1000000000000000000000000000000000000000000000000000O10000000000000O10000000000000001O000000000000000000000000O1000000000000001O000000000000000000000000000000000000010O00000000O1000000000O100000000000000000001O000000000000000000001O0000000000001O0O01000000000000000O10O1000000000000001O000000000000000O010000000000000000O01000000000O10O10000000O10000000000O1000000000000O100000000000000O1000000000000O10000O1000000O10000O2O000000000000000000000001O000001O0O1000000000001O0000000000000000000001O0000000000001O0001O0001O000000001O000000000000001O00000O10000000O100000000O100000000000000000000000000000000000000000O1000000000000000000O100000001O0O10000000000000001O0000000O100000000000000001O00000000000000000000000000000000O100000000000000000000000000000001O0000O1000000000001O0O10000000O1000001O00000000000000000000000000000000000O101O00000000000000000001O00000000000000000000000000000O10000000000000O10000000000000O10000000000000O010000000000000000000O100000000000000000000000000000000000O100000000000000000000000000000000010O00000000000000000000000000000000000000O100000000O100000000O10O1000000000000000000000O1000O10000000000000000000O10000000000001O00000000000000000000000000O10O10000000000000000000000000O100000000000O100000000000000000000000000000000000000000000000O1000000000000000000000000000000000000000000000000000000000000000000001O0000000O100000000000000000000000000000001O00000000000000000O1000000000000000001O00000000000O10001O0000000000000000001O00000000000000000000000000000000000000000000O1000000000000000O1000000000O10000000000000000000000O1000000000000O100000000000000000000001O0000000000000001O0000000000000000000000000000000000000000000000000001O00000O100000000000O10000000000000000O1000000000000000000000O10000000O1000000000000O10000000000000000000000000000000000O1000000O100000O010000000000001O000000001O000001O000000000000000000000000000000000000000000000000000000000O10000000000O101O000000O1000001O00000000000000000000001O00000O10000000000000000O100000000O1000000001O0000001O0000001O000000000000O1000O10000000000000O10000000000O10000000O1000O100000000O100000000000000000000000O10001O0000000000^LSkNZjLmT1fU3VkNWjLjT1iU3XkNUjLgT1kU3]kNRjLcT1nU3`kNoiL`T1QV3dkNkiL\\T1UV3gkNhiLYT1XV3ikNfiLWT1YV3kkNfiLUT1ZV3lkNeiLTT1[V3mkNdiLST1\\V3jkNgiLVT1ZV3ekNiiL\\T1WV3^kNoiLbT1QV3YkNTjLgT1mU3UkNVjLkT1[Y30O100000000O10000000O100000000000O10000000000000O100000000000000O1000000000000000000000000000000000000O2O000000000000001O000O1000000O101O00000O2N2N3M2M4M2PO]cLhlNg\\3^l0dbLVUOV2lN\\NAl^3Pj0S8mEhYL_@7OPOE6R1hj3^1gTLY4a0^ILW1RU4oNokKT5Q[4aNU2\\LbbKAaYmm0""}, ""image_path"": ""/Users/liam/Documents/R-51 appraisal reports_files/Diaz appraisals 1964/B6/228.jpg"", ""page_type"": ""photo_sheet""}, {""detector"": ""roboflow_workflow"", ""class"": ""photo"", ""class_id"": 0, ""confidence"": 0.88671875, ""detection_id"": ""33984508-5ed5-4128-a6f7-e24db591db5c"", ""parent_id"": ""image"", ""source_image"": {""width"": 3683, ""height"": 4663}, ""bbox"": {""x"": 1197.0, ""y"": 3042.5, ""width"": 1772.0, ""height"": 1209.0}, ""points"": null, ""rle_mask"": {""size"": [4663, 3683], ""counts"": ""RjZ\\1b0g[4;edKT1a0<XY4d5^Oa0\\hK`HST4V9oiKlGWU4d:E?Bd0[Oo1RNd5eQL`[OXd3Tj0kNf1[NX4gKR1oNT1kNo0RO<D6J6I4M2N1O2N1N2O001O1O000O10000000000000000000000000000O100000001O00000000000000000000000000000000000000000000000000000000000000000O10000000000000000000000000000000000000000000000000001O0O100000000000000000000000000000O2O00000000000000000000000000000000000O100000000000000000000000000000000O1000001O0000000000000000000000000000000000000O100000000000000000000000000000000000001O0000000000000000000000000000000000000000000000000000O1000O100000001O0000000O1000O10000000O100000000O100000000000000000000000000000000001O00000O1000001O000000000000O100000000000000O1000O100000000000000000000000000000000000000000000000000O100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000O10000000000000000O1000000000O10000000O100000000000000000O100000000000001O0000000000000000000000000000000000000000000000O2O00000000000000001O00000000000000000000000000O1000000000000000000000000000000000000000O101O000000000000000000000000000000000000001O000000000000000000000000000000000O10000000000000000000000000000000O10000000000000000000000000000000000000000000000000000000O100000001O00000000000O11O0000000O10000000001O0000000000000000O1000000000000000000000000000000000000000000000000O10000000001O00O10000000000000000000000000000000000000O1000000000O1000000000001O00000000000000000000000000000000000000000000000000000000000000000000O100000001O00000000000000001O0000000000000000000000000000000000000O10000000000000000000000000000000001O000000000000000000000000000000000000000000000000000000000000000000001O00000000000O1000001O000000000000000000000000000000000000000O100000000000000000000000O100000000000000000000000000000O10000000001O01O00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000O100000000000000000000000000000000000000000000O10000000000000000000O100000000000000000O100000O1000000000O100000000000000001O00000000000O10000000000000000001O000000O10001O00000000000O10000000O100000000000000000000000000000000000000000000000000O1000000000000000000000000000000000000000000000000000000000000000000000000000000000O101O000000000O100000000000000000000000000000000000000O1000O10000000000000O1000000000000000000000000001O00000000001O01O0000000O10000000000O1000000000000000000001O0000000000000O100000000000000000000000001O0000000000001O000000000000000000000O1000000000000000000000000001O0000000000000000000O100000000000000000O100000000000000000000000000000O100000000000000000000000000000001O000O01000000000000000O100000000000000000O1000000000000000000000000000O1000000O10000O10000O10000O10000O100000000O10000000000O1000000001O00001O0000001O00000000001O000000000000001O00000000000000O100000000000000000000000000000000000O100001O0000000000000000000O100001O000000000000000000000O1000000000000000000000000O100000000000000000000000000O1000000000O1000O100000000000O100000000000000O100000000000000000000O2O00000000000000000000000000001OO1000000000000000000000000000000000000000000000000000000000000000000O1000O100000000000001O00000000000000000000000000001O000O1000000000000000000000000000000001O0000000000000000000000001N100000000000000000000000000000000000000000000000000000000000000001O000000O100000000000000000000000O10000000O100000000000000000O100000000O10000000000000000000000O100000000000000000000000000000000000000000000000000000000001O000000000000000000000000000000000000O100000000000000000000O100000O1000000000O10000O10000O10000O10000O1000000000000O100000000000000001O0000001O0000001O00000000O10000O10000O10000O10000O1O2O0O1O2N1O2N1N3N1N3J6H9^Oc0oAaeLZ]OcKDa2kNf^3i:[`L]Ed0f1fm3i3QQLPJiigS7""}, ""image_path"": ""/Users/liam/Documents/R-51 appraisal reports_files/Diaz appraisals 1964/B6/228.jpg"", ""page_type"": ""photo_sheet""}]","[""B6/B6_P2__photo1.jpg"", ""B6/B6_P2__photo2.jpg""]"
/Users/liam/Documents/R-51 appraisal reports_files/Diaz appraisals 1964/B6/229.jpg,B6/229.jpg,6,other,,[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Diaz appraisals 1964/B6/230.jpg,B6/230.jpg,6,other,,[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Diaz appraisals 1964/B6/231.jpg,B6/231.jpg,6,other,,[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Diaz appraisals 1964/B6/232.jpg,B6/232.jpg,6,photo_sheet,"{'block': '6', 'parcel': '3', 'confidence': 'high', 'source': 'regex'}","[{""detector"": ""roboflow_workflow"", ""class"": ""photo"", ""class_id"": 0, ""confidence"": 0.8671875, ""detection_id"": ""890a29cf-dd26-4926-80c8-b0a38981868c"", ""parent_id"": ""image"", ""source_image"": {""width"": 3609, ""height"": 4631}, ""bbox"": {""x"": 2560.5, ""y"": 3838.5, ""width"": 1791.0, ""height"": 1269.0}, ""points"": null, ""rle_mask"": {""size"": [4631, 3609], ""counts"": ""`U^[7a0n_4n1\\FTN]PLc2dl3TNgmKj0ZOUOT3`2`o3^3`mKkNnm3aKTRLUO_Od>Pn3\\3\\Oc0A>UHo\\OfaL\\c0^]3a_Oi_LVa0f_3l_Oi^LTa0j`3n_Oh]Lk`0Pa3m@U^L_?aa3P8J6K5K5L5L3N2O100O1O101N100O1O100O100O110O00000001O0000001O000001O000000000000000000000000000000001O0000000000001O0000000001O0000000001O000000000O10000000000O1000000000000O1000000000001O000O0100000O1000000O10O1000O10000O100000000O1000000000000000000000000001O0000000000000000000000000000000000000000000001O0000000000O2O00000O1000001O0O10001O00001O01O01O00001O00001O01O00001O00001O0000010O0O100000000O100000000O1000000000001O000001O0000000000O100000000O1000000O100000000O100000000O10000000000O10000000O1000O100000O10000000O01000000O10O10000000O100000000000000000001O000001O000010O0001O00001O00000000001O0000000000000000000O1000O10000000000O10000000000000000000O10000000000O1000000O10000O010O1O1O1N2O1N2M3K5I6L5I7I7J6M3cN_nN`cLeQ1h[3Q2G9G8O2N2N2O1N2O1O10000001O00001O00001O00001OO1000000O1000000O100000001O000001O0000000001O0001O000O100000000O10001O00000O11O00000000000000000001OO1000001O000000001O000000000000000000001O00000000000000000000000000000000000000000000000000000000000000001O00001O0000001O01O0000000000000O10000000000000000O10000000000O100000000000000000000000000000000000000000000000000000000O1000001O000000000000001O000000000001O00000000000000000000000000000O10000000001O00000000001O000000001OO1000000000O1000000000O100000000000O100000000000000000O1000000000000000000O1000000O1000000O100000000O10001O00000000000O1000000000000000000000000000000000000000000000000000001OO1000000000000000000000000000O10000000000O10000000000O1000000000000O10000000000000000000000000000000000000000000000000000000O10000000O1000000000000000000000000001O000000000000001O000000001O0000001O1O001O001O000000001O000001O0000000000000000000000000000000000000000000001O0000O1000000O1000001N1000000O1000000000000000O0100000000001O00000000001O00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001O0000000000000000001N100000000000001O00000O1000000000001O0000000001O0000010O00001O000000000000000000000000000000000000001O0000000000001O0000000000001O000000000O2O000000000000000000000000000001O0000000000000000000000000000000000001O0O10000000000000000000000000000000000000000000000000000O1000O10000000O10000000000000000000000001O0001O0000000000000000000001O00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000O1000001O00000000000000000000000000000000000000000001O00000000000000000000000000001O00000000000O10000000000000000000000000O10000000000000000000O100000000000000000000O10000000000000000000000000000000000000O10000000000000000000000000000000000000000000000000000001O00000000000000000000000000000000000000001O00000000000000000000000000000000000O1000000000000O010000000O1000001O000001O00000000000000001O000000001O000O1000001O000000000001O0000000000000001O000000000000000000000000000000001O0000000000000000000000000O1000000000000000001O00000000000000000000000000000000000000000000000000000000000000000001O000000000001O0000000000000000000000000000000000000000O100000000000000000001O00000001O0000000000000000000000000000000000000000000000001O000000000000000000O10001O00000000000000000000000000000000000000000000O10000000000000000000000O1000O1000O10000O10000O2O000O100O100O100O100001O0000000000001N1000000000O1000001O000O100000000O100000000O1000000O10000O1O1O1O1O1O1K5J6K5H8K5N2O100O10000000000000000000000POaiNhgL_V1XX3biNfgL_V1YX3ciNfgL]V1ZX3diNegL\\V1[X3giNagLZV1_X3hiN^gLYV1bX3kiNVgLYV1iX3k00000O10000000O1000000000000000O11O000000000000010]jNnfL_S1RY3_lNQgL`S1oX3_lNSgL`S1mX3_lNTgLaS1lX3_lNTgLaS1lX3_lNTgLaS1lX3_lNTgL`S1mX3alNRgL_S1mX3blNRgL_S1nX3alNRgL_S1nX3blNQgL^S1oX3blNQgL^S1oX3blNQgL^S1oX3clNofL^S1QY3blNofL^S1PY3dlNofL\\S1QY3dlNofL\\S1RY3TkNmfLi03ST1RY3njNRgLg02ZT1mX3djN^gLg0MeT1`Y3njNjfLQU1ZY3fjNkfLZU1ZZ3O00001O00001O001O001O001O001O001O00001O0000000O2O000000001O000O1000000000000001O01O0000000O10000O2O000O100O1O2O0O1O1O1N2M4M2PCUdLPEo[3m:VeLY_OMiKlNnMU\\3mf0XfLWYOZMS4j2dKb[3Pg0keLT\\Oc]3jc0RcLZ[OW]3dd0VcLkZOQ]3Qe0TdLhYOQ\\3Tf0[7I8F9nMdVL`\\Ofi3eb0d2mNR1kNV1nLR3UOk0@`0UOk0oMQ2eMciK[I]W4R6o1lN[1oNb1kNPf`e0""}, ""image_path"": ""/Users/liam/Documents/R-51 appraisal reports_files/Diaz appraisals 1964/B6/232.jpg"", ""page_type"": ""photo_sheet""}, {""detector"": ""roboflow_workflow"", ""class"": ""photo"", ""class_id"": 0, ""confidence"": 0.875, ""detection_id"": ""d0485037-f060-425f-9736-ab8330f9fddc"", ""parent_id"": ""image"", ""source_image"": {""width"": 3609, ""height"": 4631}, ""bbox"": {""x"": 1146.5, ""y"": 2825.5, ""width"": 1793.0, ""height"": 1201.0}, ""points"": null, ""rle_mask"": {""size"": [4631, 3609], ""counts"": ""Za]S14_Y4:_kKn3nNjKmm3f2mPLm2WO^L\\m3mNPQLe3Mb7Q1UFbh3ld0REoXOnjL`g0[T3_YOYgL^OaK`i0^\\3nWO^eLmMdNil0c[3gUOfcLjm0R\\3aRO]cLmm0`\\3V3N3M3L3N3M2M4O0O2O000O10000000000O1000000000000O10000000000O10000000000000000000000000001O0000000O10O1000000000O100000000000001N100000000000001O000O1000000000000000000000000000001O000000000000001O00000000000000000000O1001O000000000000000000000000000001N10000000000000000000O1000000000000000000000000000O100000000000000000000000O10000000000000000000000000000000000000O1000000001O000000000000000000000000000000000000000000O1000000000000000000000000000000000001O0000000000000000000000000000000O1000O10000000000000000000O10000001O000000000000000000000000001O00000O100000000000000000001O000000001O00000000000001O000000000000000001O000000000000000000000000000001O0000000000001N10000000000000000000000000000000000000000000000000000000000001O00000000000000000000000000000000000000000O1000000000001O0000000000000O1000O1000000000000000000000000001O00000000000000000000000000000000000000000000000000000000000000000000000001O00000000000000000000O1000000000000000000000000000O10000000000000000000000000000000000000000000000O100000000000000000000000000O1000O1001O0000000000000000000000000001O00000000000000000001O000000000000000000000000000000000000000001O00000000000O1000000000000000000000000000001O00000000000000000000000000000000O10000001O0000000001O0000000000000WoN\\dL_l0d[3aSO\\dL_l0d[3aSO]dL^l0c[3bSO]dL^l0c[3aSO^dL_l0b[3aSO^dL_l0b[3aSO^dL_l0b[3aSO^dL_l0b[3`SO_dL`l0a[3`SO`dL_l0`[3aSO`dL_l0`[3aSO`dL_l0`[3aSO`dL_l0`[3aSO`dL_l0`[3aSO_dL`l0a[3aSO^dL_l0b[3aSO^dL_l0b[3aSO^dL_l0b[3aSO^dL_l0b[3aSO^dL_l0b[3aSO^dL_l0b[3aSO^dL_l0b[3bSO]dL^l0c[3bSO\\dL_l0d[3Z4000000000000001N100000000000O10000000000000O1000000000000000000000000000000000000000000000000000000000000000000000000O10000001O000000000000000000000000001O0000000000000000000O101O00000000000000000O1000000000000000000000000000000000001O00000000000000000000000001O000O1000000000000001O0000000000000000000000000000O1000000000000001O00000000000001O00000000000000000O10000000000000000000000001O000000000000000000000000000000000000000000000O1000000000000000000000000000000O10000001O000000000001O0000000000000000000000000000000000000000000000000000000000000001O000000000000000O100001O0000000000000000000000000000000000O1000000000000000O10000000O100000000000000000000O100000000000001O0000000000000001O0000000000001O000000001O0000001O00000000000000000000000000000000O100000000000000000O100000000000001O000000000000000O10O100000000000000000000000000000000000000000000O10O10000000000000000000000000000000000001O00000000000000000000000000O10000000000000000000000000001O0000000000000O100000000000000000001O00000000000000001O000O100000000000000000001O00000001O00000000000O10000000001O000000000000000000000000001O00000000000000000001O0000000O10O1000000000000000000000000O1000000000000000000000000000000000000O100000000001O0O10000000000000000000000000000000000000000001O000000000000001O0000000000000001O0001O00000000000000000000000000000000001O000000000001O000000000000000000000000000000000001O000000000010O000001O00000000000000000000000000O10000000000000O10O1000000000000000000O10000000000000010O0001O0000001_UOadLh?_[3Q@idLn?W[3l_OodLT`0Q[3k_OQeLT`0oZ3j:00O10O010000O10000O1000O10000000000O10000000000O2O0000000O1000001N1000000O100001O0000000O100000000000O100O100O100O1O100O1O1001O001O1O0010O01O00001O0O100O100O100O100O100O1O100000O1000000O10000O1O100O2O00000000000000001O01O000000001O0000001O000000001O00O1000000000001O00000O10000001O0001O000000000000000001O0O101O00001N101O0000001O00000000001O000O1001O0000000000000001O01O000000001O001O00001O001O1O0000O1O00100O00100O00100O010001O1O001O000010O01O0000000000O100O100O100O1O100O100001O0O100000000O101O0000000O10000000000000000O101O001O0O101O001O0O10001O0O1000000000000000000000000001O00000O1000000000001O0O100O1O100O1O100O100O100000000000000O1000000000000000O100O101N10000O100O100O10000O10000O100O10000O100N2O1N2N2N2N2N2O1N2N2N2N2L4J7E:\\Md2_Ma`LUSOU`3Qj0XcLkTOY]3fj0c4kMoZLeWOQf3cg0n1XNg1B?D<eN_ULj[OWk3T:lTLcN]l3T1bTL_FdNV3a0mMim3b7\\VLPHhl3WOanKn5`Z4RMQ3YMgPXm6""}, ""image_path"": ""/Users/liam/Documents/R-51 appraisal reports_files/Diaz appraisals 1964/B6/232.jpg"", ""page_type"": ""photo_sheet""}]","[""B6/B6_P3__photo1.jpg"", ""B6/B6_P3__photo2.jpg""]"
/Users/liam/Documents/R-51 appraisal reports_files/Diaz appraisals 1964/B6/233.jpg,B6/233.jpg,6,other,,[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Diaz appraisals 1964/B6/234.jpg,B6/234.jpg,6,photo_sheet,"{'block': '6', 'parcel': '19', 'confidence': 'high', 'source': 'regex'}","[{""detector"": ""roboflow_workflow"", ""class"": ""photo"", ""class_id"": 0, ""confidence"": 0.8828125, ""detection_id"": ""6584cb4f-9c12-476f-bb04-f993d8f41767"", ""parent_id"": ""image"", ""source_image"": {""width"": 3666, ""height"": 4627}, ""bbox"": {""x"": 2560.0, ""y"": 3857.0, ""width"": 1796.0, ""height"": 1220.0}, ""points"": null, ""rle_mask"": {""size"": [4627, 3666], ""counts"": ""YciZ7>k0g0U[4Z5\\K]3`LZ3YOj0RoKUBhm3Rd0YKZ4ZLP1]Of0YOl1UN?A6M2N1O1O1O1O001O1O1O001O010N10000O101O0O1000000O1000001O0000000000001O000000000000001N10000000000000000000001O00000000000000001O0000000000001O00000000001O000001O00000000000000000000000000O10000000001O0000000000O100000000O100000000O11O0000001O00001O00001O0001O0O1000000O1000000O10001N100O100O2N100O100O101N100000000000000000000000000000000O100000O1000000000000000000000000000001N10000001O000000000000000000000000000000000000000000000O1001O001O00001O001O001O001O001O000O1000001O00000O100000O100O10O10O10000O10000O11O00000000000000000001O000000000000000O100000000000000000000000000000000000000000O1000001O000O100000000000000000000001O0O1000000000O10000000000000000000000000000000000000000000000000000000O100000000000000000000000000001O00000000000000000O1000001O0O100000000O10001O0O100000000O101O000O100000000O101O00000O100O1O100O1O1O1O1N2O1O1O1N2N2N2N3K4L4K5[MfQOebLfn0R[3UROhcL_P1R[3T3F;I6N2000000000O10000000000000000000O01000000000O100000O10000000000000O100000000000O1000000000O01000000000000O10O10000000000000000000000000000000000001O0000000001O00000001O0000000000000001O0000001O0000001O00001O0O1000000000000000000O1000000000000000000000O10000000000000001O000000000000000001O0000000000000000000000O100000000000000O100000O1000O100000000O100000000O1000000000000000O100000000000001O0000000000000000001O000000000O10000000001OO100000000O2O00000O1000000000000000001O01O000000000000000000000000O2O00000000000000000000O1000000000000000000000000000000000000000001O0000000000000000000000000000000000000000000000000000000000000000000000000000O1000000O100000000000000000O101O0000000000001O00O10001O00000000000000001O00000O10000000000O100000000000O1000000000000O100000000000000001O01O000000000000O10000000001O000O100000000000000000000000000000000001O000000000000000000001O01O00000000000000000000000000000000000001O000000O10O100000000O1000000O010000000000O2O00000000000O10000001O0000000000000000000000000000000000000000000000000O100000001O0000000O10000000000000001O000000000000000000000000O1000000001O00000001O000000000001O00000000000000000O10000000O100000001O00000000000000000000000000000000001O0000000O100000001O0000000000000000000000000000000000000000000000000000001O0000000000000000O100000000000000000O10000000000000000000000000000000000000000O10000001O0000000O100000000000000000000000000000000O100000000001O000000000000000000000000000000000000000000000000000000000001O0000000000000000000000001O0000000000000001O000000000000000000000000O100000000000000000000000O10000000000000000000O1000O10000000000000000000000000000000000000O100000000000000000000000000000000000000000000001N100000O2O0000000000000000000000000O100000000000000000001O00000000000001O000000000000000000O100000000000000000000000000000000000000000O1000000000000000O1000000000000000000O10000000000000000O100000000000O10000000000000000000000000000001O000000000001O0001O000000000000O2O00000000000000000000000000000O1000000000001O0000000000000000000000000001O00000000000000000000000000000000000000000000000000000000000000000001OO10000000000000000000000O10000000000000000000000000000000000O10000000000000000000000O100000O10000000000000000000000000000000000000000000000000O100000000000000001O0000000O10000000000000000000000000O10000000000000000000000000000000000000000000000O100000000000000000O10000000000000O1000000000000000O100000000000000000O10000000001O0000000O100000000000000O100000000000000O10000000000O1000O10000000000000O10O1000000000001O00000000000000000000001O0000000000000000000000000000000000000000000000000000000O1000000000000000000000001N100000000000000000001O0000000000000O101O1O;E?A?A<Do0QOe0hnNkaLhn0e`3`POQ_LRn0Pb3Gb0_O`0@:F9Gm0mSOU\\Lci0_g3\\WOZXLPOA^d0jk3_Oe0\\Og0XOU2lM=l@^PLdN2Q1:\\9_S4`EVmKP:SV4lEViKNFP7YY4lIPgKj3a[4VOk0QOZ2[MecWm0""}, ""image_path"": ""/Users/liam/Documents/R-51 appraisal reports_files/Diaz appraisals 1964/B6/234.jpg"", ""page_type"": ""photo_sheet""}, {""detector"": ""roboflow_workflow"", ""class"": ""photo"", ""class_id"": 0, ""confidence"": 0.89453125, ""detection_id"": ""55797348-0b0e-4e03-80e3-7baba8386a2a"", ""parent_id"": ""image"", ""source_image"": {""width"": 3666, ""height"": 4627}, ""bbox"": {""x"": 1189.5, ""y"": 2905.0, ""width"": 1797.0, ""height"": 1210.0}, ""points"": null, ""rle_mask"": {""size"": [4627, 3666], ""counts"": ""TVUY1]1g0MR\\4b5iLT1`mK`Hji3W;XQLeFn2ROgd3mb0gVLXAH`M`b3Zk0\\OQ1oNR1c_LcQOc\\3[R1kN8H8H2O1N2N2O1N2O1N101N2O000000000000000O1000000000000000001O0O10000000000000000000000000000000000000000O1000000000001O0000000000000000O100000000000O10000000000000000000001O000001O000O1000000000001O0000000000000000001O000000000001O000000000000000000000O100000001O00000000000000000000000000000000000000O2O000001O0000000000000000000000000001O0000001O00000000000000O100000000O1000000O1000000000000000000000000000000O10000000000000000000000000000000000000000000O11O0000000000000001O00000000000000000000001O0000000001O000001O000000000001O00000O10000O101O0000000O100000000O10000000000O10000000O1000000000000O10000000000O100000000000000O100000000000000000001O00000000000000000000000000O1000000001N10000000000O100000000O101O00000000000000000000000000000000O1000000000000000000000000000000000000000000000000001O0000000O1000000000000001O0000000001O0000000000000000000000000000000000000000000000000000O0100000000000000O10000000000000000000000001O000000000000001O000000001O000000000000000000000000000000000000000000000000001O000000000000O100000O10000000000000O10000000000000000000000000000000O100000000000000000O10000000001O000000000000000000000000000000000001O000001O000000000000000000000001O00000O100000000001O0000000000000000001O0000O100000001O000000000000000000000000000O10000000000000000000000O1000000000000000000000000000000000000000000O100000000000000000000000000010O00000000000000000000000000000000000000000000000000000000000000000000000000000000001O0000000000000000000000000000000000000000000001O0000000001O00000000000O1000000000000000001O00000000000000000000000000000000001O000000O1000000000000O10000000000000000O100000000000O1000000000O100000000000000000000000000000O1000000000000000000000000000O1000000000000000000000000000001O00000000000000000000000000000000000000000000000000000000000000001O00000001O000000000000000O101O0000000000000000001O0000000000000O1000O10001O0000000000000O10000000000000O100000000000000000000000001O00000000000000000O10000000000000000000000000000000000000000000000000000000000000000000000000O1000000000000000000000000000000000000O100000000000000000001N1000000000000000000000000000001O000000O101O00000000000O10000000000000000000000000000000000000001O00000000000000000000000000000000000000000000000000001O000000000000000000000000000000000000000000000000000000000000O1001O0000000O1000000000000000001O00000001O01O0000000000000000001O0000000000000000001O000000000O2O00000000000000O100000000O2O00000000O1000000000000000000O1000000001N10000000000000000000000000000001O0000000000000000000000000000000000O1000000000O10000000000000000000000000000000000000000000000O100000000000000000000001O000000000000001O0000000000001O000O100000001O00000000001O0O100000001O00000000000000000000000O100000000000000O1000O10000000000000001O000000000000000000000000000000001O000000O100000000000000000000000000000000000000000000000000000000001O000000000000000000000000000000000000000000000000000001O00000000000000000000000000000000000000000000000000001O000000000000000000000000000O100001O000000000000000000000000000000O10000000000000000000000000O101O00000000000000000000000000000000000000O10000000000000000000000000000000O1000000000000000000000000000000O1000O1000000000000000000000000000000000000000000000000000000000000000000000000000000001O00000000000000001O00000000000000000010O00000000000000O10000000000000000000000O10000000000000000000000000O1000000000000O10000000000000000000000000000000000000000000000000000000000000000O100000000000O100000000000000000001O00000000O1000000000000000O10000000000000000000001O000000000000000000000000000000001O1N101N2O1N3N1N3M2O2M3M4K`0omNaeLPm0`c3_KU1cVO_ZL`e0Yj3lXOmULi1:c01Q:UW4`FogK?[]4lMjPgn6""}, ""image_path"": ""/Users/liam/Documents/R-51 appraisal reports_files/Diaz appraisals 1964/B6/234.jpg"", ""page_type"": ""photo_sheet""}]","[""B6/B6_P19__photo1.jpg"", ""B6/B6_P19__photo2.jpg""]"
/Users/liam/Documents/R-51 appraisal reports_files/Diaz appraisals 1964/B6/235.jpg,B6/235.jpg,6,other,,[],[]
